fecha,producto,region,cantidad,precio_unitario,vendedor,venta_total
2023-06-19,Laptop,Este,4,287.892202984736,vendedor 2,1151.568811938944
2023-06-20,Monitor,Sur,4,213.6187895494824,vendedor 4,854.4751581979295
2023-06-20,Mouse,Oriente,4,673.2553233938537,vendedor 8,2693.021293575415
2023-06-20,Mouse,Sur,5,707.4535344051886,vendedor 18,3537.2676720259433
2023-06-20,Mouse,Sur,2,667.8774379101039,vendedor 1,1335.7548758202079
2023-06-20,Monitor,Oeste,4,1107.3983611914737,vendedor 10,4429.593444765895
2023-06-20,Monitor,Norte,2,1217.385396359313,vendedor 16,2434.770792718626
2023-06-20,Laptop,Sur,5,532.7870908385564,vendedor 20,2663.9354541927823
2023-06-20,Laptop,Centro,1,1048.1185561248037,vendedor 15,1048.1185561248037
2023-06-20,Laptop,Oeste,5,192.16458026086275,vendedor 17,960.8229013043137
2023-06-20,Mouse,Centro,3,960.402547703047,vendedor 3,2881.207643109141
2023-06-20,Laptop,Este,1,1122.2382481319644,vendedor 10,1122.2382481319644
2023-06-20,Auriculares,Centro,5,508.87973688917293,vendedor 5,2544.3986844458645
2023-06-20,Mouse,Oriente,1,1016.4624560888063,vendedor 16,1016.4624560888063
2023-06-20,Laptop,Sur,5,129.3355535087779,vendedor 4,646.6777675438896
2023-06-20,Mouse,Sur,1,916.5391268520676,vendedor 12,916.5391268520676
2023-06-20,Mouse,Sur,3,1166.8317101923162,vendedor 6,3500.4951305769487
2023-06-20,Mouse,Sur,2,800.5192243280212,vendedor 16,1601.0384486560424
2023-06-20,Auriculares,Norte,5,470.39090581789145,vendedor 18,2351.954529089457
2023-06-20,Laptop,Centro,4,1381.8562191425258,vendedor 14,5527.424876570103
2023-06-20,Laptop,Sur,3,581.6246651398619,vendedor 11,1744.8739954195858
2023-06-21,Mouse,Sur,2,795.9560298822322,vendedor 14,1591.9120597644644
2023-06-21,Monitor,Sur,4,785.8881869805306,vendedor 6,3143.5527479221223
2023-06-21,Mouse,Oeste,2,676.2818701614517,vendedor 7,1352.5637403229034
2023-06-21,Laptop,Este,5,923.5396092990919,vendedor 6,4617.6980464954595
2023-06-21,Monitor,Centro,3,1116.443663083209,vendedor 8,3349.3309892496272
2023-06-21,Monitor,Sur,1,1438.7616543555228,vendedor 10,1438.7616543555228
2023-06-21,Laptop,Oeste,5,506.6804897822012,vendedor 2,2533.402448911006
2023-06-21,Auriculares,Norte,4,432.76450357925336,vendedor 9,1731.0580143170134
2023-06-21,Laptop,Centro,2,1291.0915249073819,vendedor 9,2582.1830498147638
2023-06-21,Auriculares,Sur,2,435.10201754567186,vendedor 9,870.2040350913437
2023-06-21,Laptop,Norte,2,516.4452346168987,vendedor 3,1032.8904692337974
2023-06-21,Mouse,Sur,3,1408.1588916477874,vendedor 12,4224.476674943362
2023-06-21,Laptop,Norte,3,789.4783650045708,vendedor 9,2368.4350950137123
2023-06-21,Monitor,Centro,2,1260.6041711283676,vendedor 14,2521.2083422567352
2023-06-21,Mouse,Norte,2,217.3342910058918,vendedor 18,434.6685820117836
2023-06-22,Monitor,Oeste,3,430.6399212005902,vendedor 17,1291.9197636017707
2023-06-22,Auriculares,Norte,3,596.9092480871531,vendedor 12,1790.727744261459
2023-06-22,Laptop,Este,4,362.2709601391823,vendedor 15,1449.0838405567292
2023-06-22,Mouse,Este,4,600.0801173960706,vendedor 12,2400.3204695842824
2023-06-22,Auriculares,Oriente,4,1305.733626486906,vendedor 20,5222.934505947624
2023-06-22,Auriculares,Oeste,4,846.6714878183483,vendedor 9,3386.685951273393
2023-06-22,Auriculares,Oeste,1,1062.2022922849324,vendedor 6,1062.2022922849324
2023-06-22,Mouse,Centro,4,280.4409119240488,vendedor 19,1121.7636476961952
2023-06-22,Laptop,Centro,5,510.025802817458,vendedor 2,2550.1290140872898
2023-06-23,Mouse,Norte,1,829.6411065448957,vendedor 16,829.6411065448957
2023-06-23,Auriculares,Norte,1,1329.2408674801093,vendedor 13,1329.2408674801093
2023-06-23,Mouse,Este,2,402.27077444621375,vendedor 11,804.5415488924275
2023-06-23,Auriculares,Oeste,3,728.8058157125669,vendedor 20,2186.4174471377005
2023-06-23,Auriculares,Oriente,3,1032.0859951867062,vendedor 11,3096.257985560119
2023-06-23,Laptop,Este,1,1455.0034000193345,vendedor 12,1455.0034000193345
2023-06-23,Monitor,Sur,4,233.37315583517818,vendedor 14,933.4926233407127
2023-06-23,Mouse,Norte,5,1007.6810959784252,vendedor 7,5038.405479892126
2023-06-23,Monitor,Oeste,2,922.4455824996744,vendedor 6,1844.8911649993488
2023-06-23,Mouse,Norte,4,682.2681124719396,vendedor 20,2729.0724498877585
2023-06-24,Mouse,Oriente,4,1095.627996366411,vendedor 14,4382.511985465644
2023-06-24,Laptop,Sur,1,489.6518809515286,vendedor 8,489.6518809515286
2023-06-24,Auriculares,Oriente,5,1423.0092042177494,vendedor 15,7115.046021088747
2023-06-24,Laptop,Oriente,3,170.89962796470132,vendedor 14,512.698883894104
2023-06-24,Auriculares,Sur,1,710.6571422650403,vendedor 10,710.6571422650403
2023-06-24,Laptop,Norte,3,1008.9577028216434,vendedor 11,3026.87310846493
2023-06-24,Laptop,Centro,3,558.431902612863,vendedor 15,1675.2957078385891
2023-06-24,Monitor,Centro,4,1030.0443031038055,vendedor 5,4120.177212415222
2023-06-24,Monitor,Norte,2,291.8081898654034,vendedor 2,583.6163797308068
2023-06-24,Monitor,Este,5,102.81689278749423,vendedor 13,514.0844639374711
2023-06-24,Auriculares,Este,3,1346.5641299940282,vendedor 17,4039.692389982085
2023-06-24,Mouse,Oeste,1,499.1132109717175,vendedor 19,499.1132109717175
2023-06-24,Laptop,Centro,5,160.63855855241536,vendedor 12,803.1927927620768
2023-06-25,Mouse,Oeste,4,972.3938182056952,vendedor 13,3889.575272822781
2023-06-25,Auriculares,Este,4,1379.5936139986086,vendedor 12,5518.374455994434
2023-06-25,Auriculares,Centro,4,435.7309962567626,vendedor 11,1742.9239850270503
2023-06-25,Auriculares,Norte,2,1402.339745786594,vendedor 3,2804.679491573188
2023-06-25,Auriculares,Norte,1,246.46705244682494,vendedor 8,246.46705244682494
2023-06-25,Laptop,Centro,1,1398.3121993261245,vendedor 9,1398.3121993261245
2023-06-26,Laptop,Sur,1,635.7656107894711,vendedor 16,635.7656107894711
2023-06-26,Monitor,Sur,4,683.0434965256454,vendedor 15,2732.1739861025817
2023-06-26,Monitor,Este,2,401.3253273406765,vendedor 10,802.650654681353
2023-06-26,Monitor,Norte,4,78.1970747083426,vendedor 14,312.7882988333704
2023-06-26,Monitor,Centro,2,1218.1320187807562,vendedor 4,2436.2640375615124
2023-06-26,Auriculares,Norte,1,878.0850855300463,vendedor 7,878.0850855300463
2023-06-26,Monitor,Oeste,5,752.0675225677653,vendedor 19,3760.3376128388263
2023-06-26,Auriculares,Centro,3,946.9484661545673,vendedor 15,2840.8453984637017
2023-06-26,Mouse,Norte,3,181.85640237390965,vendedor 20,545.5692071217289
2023-06-26,Auriculares,Oeste,1,234.29878996757355,vendedor 12,234.29878996757355
2023-06-27,Laptop,Sur,1,1453.2229342556748,vendedor 12,1453.2229342556748
2023-06-27,Laptop,Oriente,4,1494.4373550968817,vendedor 20,5977.749420387527
2023-06-27,Monitor,Sur,1,404.88036547354454,vendedor 16,404.88036547354454
2023-06-27,Laptop,Oeste,5,1381.5133013009388,vendedor 18,6907.566506504694
2023-06-27,Monitor,Centro,4,1192.1314184868436,vendedor 12,4768.525673947374
2023-06-27,Auriculares,Norte,2,1066.466337287809,vendedor 13,2132.932674575618
2023-06-27,Laptop,Oeste,3,644.5344907755274,vendedor 1,1933.603472326582
2023-06-27,Auriculares,Oriente,1,744.1174948255317,vendedor 18,744.1174948255317
2023-06-28,Mouse,Oriente,2,1380.750031820983,vendedor 13,2761.500063641966
2023-06-28,Laptop,Norte,5,1172.664164165973,vendedor 3,5863.320820829866
2023-06-28,Laptop,Centro,4,117.2841847219322,vendedor 3,469.1367388877288
2023-06-28,Monitor,Oriente,5,161.85934242478845,vendedor 20,809.2967121239423
2023-06-28,Monitor,Norte,4,1445.429708859066,vendedor 2,5781.718835436264
2023-06-28,Auriculares,Oriente,3,801.569688407744,vendedor 15,2404.709065223232
2023-06-28,Mouse,Oeste,1,892.4044506158091,vendedor 2,892.4044506158091
2023-06-28,Mouse,Sur,2,962.3678298620235,vendedor 19,1924.735659724047
2023-06-28,Laptop,Este,5,1296.634318243347,vendedor 6,6483.171591216735
2023-06-28,Mouse,Oeste,2,400.5585358455383,vendedor 13,801.1170716910766
2023-06-28,Monitor,Oeste,3,598.6039934398381,vendedor 19,1795.811980319514
2023-06-28,Auriculares,Sur,5,1487.9449035694665,vendedor 18,7439.724517847333
2023-06-28,Auriculares,Oeste,2,520.8227346744827,vendedor 4,1041.6454693489654
2023-06-28,Auriculares,Centro,5,506.46733543482407,vendedor 4,2532.3366771741203
2023-06-28,Mouse,Norte,3,909.2238650089989,vendedor 17,2727.671595026997
2023-06-28,Mouse,Sur,3,213.92680336003968,vendedor 18,641.780410080119
2023-06-28,Mouse,Norte,5,1224.1670856510302,vendedor 3,6120.835428255151
2023-06-29,Monitor,Oriente,2,1114.7494840255058,vendedor 15,2229.4989680510116
2023-06-29,Mouse,Sur,1,1404.281756843295,vendedor 5,1404.281756843295
2023-06-29,Monitor,Este,4,1202.261193976939,vendedor 2,4809.044775907756
2023-06-29,Laptop,Centro,1,936.9007296867204,vendedor 11,936.9007296867204
2023-06-29,Laptop,Norte,1,1409.6716923000831,vendedor 15,1409.6716923000831
2023-06-29,Laptop,Oriente,5,240.76969462706418,vendedor 13,1203.848473135321
2023-06-29,Mouse,Oriente,4,1459.477538204058,vendedor 9,5837.910152816232
2023-06-29,Mouse,Oeste,1,1423.7705971867001,vendedor 18,1423.7705971867001
2023-06-29,Monitor,Norte,5,1158.7331802904628,vendedor 10,5793.665901452314
2023-06-29,Laptop,Este,4,736.4806537113707,vendedor 3,2945.9226148454827
2023-06-30,Laptop,Sur,4,821.3028174515476,vendedor 5,3285.2112698061906
2023-06-30,Mouse,Oriente,3,746.1563505308152,vendedor 15,2238.469051592446
2023-06-30,Mouse,Norte,4,1287.4238136285653,vendedor 1,5149.695254514261
2023-06-30,Monitor,Sur,3,514.9609943678267,vendedor 17,1544.8829831034802
2023-06-30,Auriculares,Sur,5,694.495968067797,vendedor 11,3472.479840338985
2023-06-30,Monitor,Oriente,1,1021.4325617458662,vendedor 13,1021.4325617458662
2023-06-30,Mouse,Oriente,5,327.6599416167732,vendedor 18,1638.299708083866
2023-06-30,Auriculares,Oriente,2,515.0326392272261,vendedor 4,1030.0652784544523
2023-06-30,Auriculares,Sur,2,673.7550672442542,vendedor 18,1347.5101344885084
2023-06-30,Laptop,Oriente,5,187.10669992286293,vendedor 1,935.5334996143147
2023-06-30,Laptop,Norte,1,127.68601143074149,vendedor 1,127.68601143074149
2023-06-30,Laptop,Norte,1,840.0784447426205,vendedor 8,840.0784447426205
2023-07-01,Auriculares,Centro,1,143.166448284186,vendedor 1,143.166448284186
2023-07-01,Auriculares,Sur,2,1348.8996656973236,vendedor 19,2697.799331394647
2023-07-01,Auriculares,Este,5,1451.0273022734395,vendedor 9,7255.136511367198
2023-07-01,Auriculares,Norte,4,474.7415449345282,vendedor 17,1898.9661797381127
2023-07-01,Laptop,Oeste,4,1374.9048663093658,vendedor 3,5499.619465237463
2023-07-01,Monitor,Norte,2,1194.4714492818018,vendedor 18,2388.9428985636036
2023-07-01,Laptop,Oriente,2,813.5626667551945,vendedor 16,1627.125333510389
2023-07-01,Monitor,Oeste,5,1460.3085764272012,vendedor 16,7301.542882136006
2023-07-01,Mouse,Sur,1,515.0629838997759,vendedor 9,515.0629838997759
2023-07-01,Mouse,Oeste,1,931.1590600715317,vendedor 15,931.1590600715317
2023-07-01,Mouse,Este,3,1127.105350875251,vendedor 12,3381.3160526257525
2023-07-01,Mouse,Norte,3,1416.1689090099758,vendedor 14,4248.506727029928
2023-07-01,Laptop,Sur,4,439.3251104863683,vendedor 11,1757.3004419454733
2023-07-01,Auriculares,Oeste,4,1253.0587424047428,vendedor 17,5012.234969618971
2023-07-01,Laptop,Este,3,709.6786264208996,vendedor 11,2129.035879262699
2023-07-01,Auriculares,Este,3,527.5158523496311,vendedor 17,1582.5475570488934
2023-07-01,Monitor,Oeste,5,294.2387991412771,vendedor 4,1471.1939957063855
2023-07-02,Mouse,Oriente,2,389.5886366927308,vendedor 1,779.1772733854616
2023-07-02,Auriculares,Oeste,3,1281.9202537245642,vendedor 17,3845.7607611736926
2023-07-02,Auriculares,Oriente,5,765.2088648876794,vendedor 13,3826.044324438397
2023-07-02,Monitor,Centro,3,1027.57107580294,vendedor 12,3082.71322740882
2023-07-02,Auriculares,Este,2,482.5897282018732,vendedor 17,965.1794564037464
2023-07-02,Monitor,Este,4,413.9314491583026,vendedor 7,1655.7257966332104
2023-07-02,Laptop,Este,5,777.6683517056757,vendedor 18,3888.3417585283787
2023-07-02,Laptop,Sur,2,947.455986006979,vendedor 1,1894.911972013958
2023-07-02,Mouse,Este,1,555.4735806921262,vendedor 7,555.4735806921262
2023-07-02,Auriculares,Centro,4,1121.4460293898849,vendedor 16,4485.7841175595395
2023-07-02,Monitor,Norte,3,76.65243517410097,vendedor 11,229.95730552230293
2023-07-02,Laptop,Norte,2,957.6766751810327,vendedor 12,1915.3533503620654
2023-07-03,Laptop,Este,4,794.0965236793184,vendedor 3,3176.3860947172734
2023-07-03,Mouse,Norte,1,179.80428535542134,vendedor 4,179.80428535542134
2023-07-03,Monitor,Centro,4,798.3954667780218,vendedor 19,3193.5818671120874
2023-07-03,Laptop,Oeste,2,1302.7344919137904,vendedor 3,2605.468983827581
2023-07-03,Laptop,Norte,4,218.46183266842922,vendedor 8,873.8473306737169
2023-07-03,Monitor,Centro,4,616.0458467680832,vendedor 20,2464.1833870723326
2023-07-03,Monitor,Centro,4,814.3651533566338,vendedor 12,3257.460613426535
2023-07-03,Monitor,Sur,2,1015.3873821298629,vendedor 18,2030.7747642597258
2023-07-03,Laptop,Este,5,675.9073105084859,vendedor 12,3379.5365525424295
2023-07-03,Laptop,Este,3,355.524664358614,vendedor 1,1066.573993075842
2023-07-03,Auriculares,Centro,5,976.931180612976,vendedor 4,4884.6559030648805
2023-07-04,Laptop,Oriente,3,1271.4384340365668,vendedor 9,3814.3153021097005
2023-07-04,Monitor,Oeste,5,1258.6824589863184,vendedor 9,6293.4122949315915
2023-07-04,Mouse,Este,3,1313.4337088934096,vendedor 15,3940.3011266802287
2023-07-04,Monitor,Oeste,3,636.8235177772967,vendedor 19,1910.4705533318902
2023-07-04,Mouse,Norte,1,1375.0310578061692,vendedor 14,1375.0310578061692
2023-07-04,Auriculares,Norte,5,1309.2904192440158,vendedor 12,6546.452096220079
2023-07-04,Monitor,Este,1,472.5519510802705,vendedor 5,472.5519510802705
2023-07-04,Mouse,Norte,1,770.8925570406442,vendedor 10,770.8925570406442
2023-07-04,Auriculares,Sur,1,1313.750191864459,vendedor 3,1313.750191864459
2023-07-05,Laptop,Oeste,3,769.6680183623494,vendedor 13,2309.004055087048
2023-07-05,Laptop,Sur,1,1229.0674831275305,vendedor 3,1229.0674831275305
2023-07-05,Laptop,Oeste,5,538.4291670983714,vendedor 18,2692.145835491857
2023-07-05,Auriculares,Centro,1,1282.9606768285184,vendedor 8,1282.9606768285184
2023-07-05,Monitor,Oeste,4,1257.6957125864828,vendedor 1,5030.782850345931
2023-07-06,Mouse,Sur,1,651.7467496375937,vendedor 1,651.7467496375937
2023-07-06,Laptop,Oeste,5,766.0813337767454,vendedor 18,3830.406668883727
2023-07-06,Mouse,Oeste,2,396.8560776496172,vendedor 10,793.7121552992344
2023-07-06,Laptop,Este,4,585.6048389947484,vendedor 9,2342.4193559789937
2023-07-06,Mouse,Este,2,564.5262989744544,vendedor 3,1129.052597948909
2023-07-06,Mouse,Norte,2,844.0433459479333,vendedor 13,1688.0866918958666
2023-07-06,Mouse,Centro,3,1262.1064605239364,vendedor 11,3786.3193815718096
2023-07-06,Laptop,Centro,4,1248.7765214349918,vendedor 5,4995.106085739967
2023-07-07,Mouse,Este,4,1484.3641909598498,vendedor 10,5937.456763839399
2023-07-07,Laptop,Oriente,1,1180.320938644703,vendedor 6,1180.320938644703
2023-07-07,Auriculares,Oriente,4,1070.7081672000472,vendedor 19,4282.832668800189
2023-07-07,Mouse,Sur,4,1290.603896409567,vendedor 17,5162.415585638268
2023-07-07,Monitor,Centro,5,1029.6838926040882,vendedor 13,5148.419463020441
2023-07-07,Auriculares,Oriente,2,1241.226587940045,vendedor 14,2482.45317588009
2023-07-07,Monitor,Centro,1,474.373596351165,vendedor 12,474.373596351165
2023-07-07,Monitor,Norte,4,104.6612161128724,vendedor 19,418.6448644514896
2023-07-07,Auriculares,Oeste,1,1132.1550282251615,vendedor 4,1132.1550282251615
2023-07-08,Auriculares,Este,4,1114.6944442695374,vendedor 19,4458.7777770781495
2023-07-08,Laptop,Oriente,1,1030.189110146693,vendedor 17,1030.189110146693
2023-07-08,Auriculares,Norte,5,655.3000116498706,vendedor 18,3276.500058249353
2023-07-08,Laptop,Este,1,157.55548361175272,vendedor 6,157.55548361175272
2023-07-08,Laptop,Centro,3,1282.749320547319,vendedor 17,3848.247961641957
2023-07-08,Mouse,Norte,3,1225.1330491426565,vendedor 8,3675.3991474279696
2023-07-08,Monitor,Sur,1,1115.5332547244216,vendedor 8,1115.5332547244216
2023-07-08,Monitor,Sur,2,891.3313716887556,vendedor 1,1782.662743377511
2023-07-08,Monitor,Sur,5,1021.8682652643208,vendedor 16,5109.341326321604
2023-07-08,Monitor,Oriente,1,356.2519749525299,vendedor 11,356.2519749525299
2023-07-08,Laptop,Norte,3,106.66409470283503,vendedor 16,319.9922841085051
2023-07-09,Auriculares,Centro,4,277.99171438663853,vendedor 3,1111.9668575465541
2023-07-09,Laptop,Norte,2,590.6709383431579,vendedor 9,1181.3418766863158
2023-07-09,Laptop,Sur,2,213.37661362044554,vendedor 4,426.7532272408911
2023-07-09,Laptop,Norte,2,1335.2345382885342,vendedor 5,2670.4690765770683
2023-07-09,Mouse,Este,2,953.8059289506333,vendedor 10,1907.6118579012666
2023-07-09,Laptop,Centro,1,685.5329816480905,vendedor 5,685.5329816480905
2023-07-09,Laptop,Oriente,1,796.1281185883107,vendedor 4,796.1281185883107
2023-07-09,Laptop,Norte,4,908.1214661118225,vendedor 18,3632.48586444729
2023-07-09,Laptop,Este,3,1227.8601324354725,vendedor 1,3683.5803973064176
2023-07-09,Laptop,Oeste,4,209.749574367768,vendedor 9,838.998297471072
2023-07-09,Monitor,Oriente,5,483.56838543355184,vendedor 9,2417.8419271677594
2023-07-09,Mouse,Norte,3,982.0629727350196,vendedor 2,2946.1889182050586
2023-07-09,Mouse,Centro,5,1166.169845709099,vendedor 13,5830.849228545495
2023-07-09,Monitor,Oriente,3,1480.175851662183,vendedor 4,4440.527554986549
2023-07-09,Mouse,Sur,1,1448.8011943012684,vendedor 13,1448.8011943012684
2023-07-09,Laptop,Este,3,818.3196570013988,vendedor 3,2454.9589710041964
2023-07-09,Monitor,Este,5,773.9022159109234,vendedor 18,3869.511079554617
2023-07-09,Monitor,Este,1,950.1872650835431,vendedor 8,950.1872650835431
2023-07-10,Laptop,Este,3,909.8278842454662,vendedor 15,2729.4836527363987
2023-07-10,Laptop,Norte,3,650.923228077203,vendedor 16,1952.769684231609
2023-07-10,Auriculares,Norte,4,1081.335445830157,vendedor 5,4325.341783320628
2023-07-10,Laptop,Oriente,3,862.5784830389169,vendedor 8,2587.7354491167507
2023-07-10,Auriculares,Oeste,3,853.5628204007583,vendedor 4,2560.688461202275
2023-07-10,Mouse,Este,1,98.46847298517136,vendedor 14,98.46847298517136
2023-07-10,Monitor,Oeste,2,154.94577013147762,vendedor 5,309.89154026295523
2023-07-10,Monitor,Este,2,256.1042377169807,vendedor 13,512.2084754339614
2023-07-10,Monitor,Sur,4,1399.707653054921,vendedor 8,5598.830612219684
2023-07-10,Auriculares,Oriente,5,1396.0868694081516,vendedor 6,6980.434347040758
2023-07-10,Auriculares,Este,1,1403.834413892756,vendedor 11,1403.834413892756
2023-07-10,Auriculares,Oriente,4,1441.4115972902237,vendedor 9,5765.646389160895
2023-07-10,Mouse,Sur,5,1376.1938590470277,vendedor 19,6880.969295235138
2023-07-10,Auriculares,Oriente,4,287.700995382144,vendedor 19,1150.803981528576
2023-07-11,Laptop,Oeste,4,69.91312271973851,vendedor 10,279.65249087895404
2023-07-11,Laptop,Oeste,1,696.379183961232,vendedor 4,696.379183961232
2023-07-11,Laptop,Oeste,1,869.2971612151272,vendedor 14,869.2971612151272
2023-07-11,Mouse,Norte,5,923.8714433695324,vendedor 18,4619.357216847662
2023-07-11,Auriculares,Centro,3,1084.3165077768447,vendedor 7,3252.9495233305342
2023-07-11,Laptop,Sur,3,199.27190981541497,vendedor 15,597.8157294462449
2023-07-11,Monitor,Oriente,5,1293.9797547531732,vendedor 16,6469.898773765866
2023-07-11,Laptop,Sur,3,87.32649413346348,vendedor 19,261.97948240039045
2023-07-11,Laptop,Oriente,3,684.1539800272625,vendedor 10,2052.4619400817874
2023-07-11,Mouse,Oriente,4,1324.8462894988047,vendedor 15,5299.385157995219
2023-07-12,Monitor,Oriente,5,85.36694000964027,vendedor 1,426.8347000482014
2023-07-12,Monitor,Este,5,368.014581756504,vendedor 4,1840.07290878252
2023-07-12,Mouse,Este,3,1104.340235478795,vendedor 3,3313.020706436385
2023-07-12,Auriculares,Oriente,1,388.6916296224208,vendedor 1,388.6916296224208
2023-07-12,Auriculares,Centro,1,1022.2837344338318,vendedor 15,1022.2837344338318
2023-07-12,Auriculares,Centro,5,1486.5332100035023,vendedor 18,7432.666050017511
2023-07-12,Auriculares,Este,3,396.8736598154941,vendedor 7,1190.6209794464821
2023-07-12,Laptop,Este,4,747.7228196388986,vendedor 5,2990.8912785555945
2023-07-12,Monitor,Oeste,2,1413.779086599274,vendedor 11,2827.558173198548
2023-07-12,Monitor,Sur,1,834.4300415157213,vendedor 7,834.4300415157213
2023-07-12,Mouse,Oriente,5,1289.3738969583692,vendedor 12,6446.869484791846
2023-07-12,Monitor,Este,5,683.4470530078336,vendedor 4,3417.2352650391676
2023-07-12,Laptop,Oeste,2,1229.742802672043,vendedor 6,2459.485605344086
2023-07-12,Laptop,Norte,3,928.2638986668197,vendedor 17,2784.791696000459
2023-07-12,Mouse,Oriente,1,874.0627690629921,vendedor 13,874.0627690629921
2023-07-12,Monitor,Este,2,1036.3447430734855,vendedor 13,2072.689486146971
2023-07-12,Auriculares,Este,2,221.76947238699867,vendedor 4,443.53894477399734
2023-07-13,Mouse,Centro,1,1328.7597629070162,vendedor 16,1328.7597629070162
2023-07-13,Mouse,Centro,4,633.2984127755786,vendedor 12,2533.1936511023146
2023-07-13,Mouse,Sur,2,1477.440832695884,vendedor 9,2954.881665391768
2023-07-13,Monitor,Sur,3,1136.278843605971,vendedor 8,3408.8365308179127
2023-07-13,Monitor,Norte,2,1313.3337936417279,vendedor 18,2626.6675872834558
2023-07-13,Auriculares,Oeste,4,613.5168210783165,vendedor 6,2454.067284313266
2023-07-13,Mouse,Sur,3,186.04171497339257,vendedor 3,558.1251449201777
2023-07-13,Monitor,Centro,3,354.5686390735009,vendedor 11,1063.7059172205027
2023-07-13,Mouse,Centro,1,780.1766078851547,vendedor 3,780.1766078851547
2023-07-13,Auriculares,Centro,3,1280.7129986579057,vendedor 6,3842.138995973717
2023-07-14,Auriculares,Este,2,520.6034591098429,vendedor 19,1041.2069182196858
2023-07-14,Monitor,Centro,4,114.75876374940319,vendedor 16,459.03505499761275
2023-07-14,Laptop,Oeste,3,1020.3162956887574,vendedor 11,3060.948887066272
2023-07-14,Monitor,Norte,1,933.091969825028,vendedor 9,933.091969825028
2023-07-14,Laptop,Sur,5,214.95484026659668,vendedor 20,1074.7742013329835
2023-07-14,Mouse,Norte,4,1459.328725626718,vendedor 20,5837.314902506872
2023-07-14,Monitor,Este,1,427.9662547150475,vendedor 1,427.9662547150475
2023-07-14,Mouse,Este,5,1170.1577580556896,vendedor 1,5850.788790278448
2023-07-14,Auriculares,Oriente,4,1165.4133109003008,vendedor 13,4661.653243601203
2023-07-14,Auriculares,Oriente,1,226.7393575165205,vendedor 13,226.7393575165205
2023-07-15,Auriculares,Sur,1,353.8252047276822,vendedor 17,353.8252047276822
2023-07-15,Laptop,Oeste,5,956.1684670913564,vendedor 14,4780.842335456782
2023-07-15,Mouse,Este,5,551.308865679847,vendedor 19,2756.5443283992354
2023-07-15,Monitor,Sur,3,1248.357796059721,vendedor 16,3745.073388179163
2023-07-15,Mouse,Oeste,3,105.95776481029407,vendedor 7,317.8732944308822
2023-07-15,Auriculares,Centro,4,1473.7627173160672,vendedor 12,5895.050869264269
2023-07-15,Laptop,Centro,5,659.4863143334735,vendedor 5,3297.4315716673673
2023-07-15,Monitor,Oriente,3,425.8622339693804,vendedor 3,1277.586701908141
2023-07-15,Monitor,Sur,3,1376.5438185851015,vendedor 17,4129.631455755304
2023-07-15,Laptop,Norte,5,76.63889908025139,vendedor 13,383.194495401257
2023-07-15,Monitor,Oriente,5,355.95970297591276,vendedor 8,1779.7985148795638
2023-07-16,Laptop,Centro,3,481.6268876096263,vendedor 8,1444.880662828879
2023-07-16,Laptop,Norte,5,447.3170815590439,vendedor 2,2236.5854077952195
2023-07-16,Mouse,Norte,2,446.08144953642045,vendedor 16,892.1628990728409
2023-07-16,Monitor,Oeste,1,1072.6946316770945,vendedor 18,1072.6946316770945
2023-07-16,Mouse,Este,5,1487.0319376716761,vendedor 20,7435.159688358381
2023-07-16,Auriculares,Oeste,5,183.90146647087676,vendedor 2,919.5073323543838
2023-07-16,Laptop,Oriente,4,1272.4035730451697,vendedor 4,5089.614292180679
2023-07-16,Monitor,Oeste,2,1214.731930909336,vendedor 10,2429.463861818672
2023-07-17,Monitor,Este,4,904.2767472209929,vendedor 9,3617.1069888839716
2023-07-17,Auriculares,Este,2,1248.0151948740693,vendedor 8,2496.0303897481385
2023-07-17,Monitor,Oriente,3,562.5423389361492,vendedor 18,1687.6270168084477
2023-07-17,Monitor,Sur,1,208.4551957838319,vendedor 14,208.4551957838319
2023-07-17,Monitor,Sur,2,823.5437900641244,vendedor 7,1647.0875801282489
2023-07-17,Laptop,Norte,2,109.41842226234115,vendedor 15,218.8368445246823
2023-07-17,Monitor,Oeste,1,196.0916237413856,vendedor 15,196.0916237413856
2023-07-17,Monitor,Este,1,1311.7852012137512,vendedor 19,1311.7852012137512
2023-07-17,Laptop,Norte,4,996.1028561889285,vendedor 1,3984.411424755714
2023-07-17,Monitor,Oriente,4,982.0218093465242,vendedor 7,3928.0872373860966
2023-07-17,Monitor,Oeste,4,678.5223646130294,vendedor 15,2714.0894584521175
2023-07-17,Monitor,Centro,5,272.0454608763856,vendedor 2,1360.2273043819282
2023-07-18,Laptop,Oeste,2,399.2731923729499,vendedor 11,798.5463847458998
2023-07-18,Mouse,Norte,2,150.3025762328549,vendedor 9,300.6051524657098
2023-07-18,Mouse,Sur,2,1109.1035842786166,vendedor 10,2218.207168557233
2023-07-18,Monitor,Sur,5,1429.5918263866313,vendedor 17,7147.959131933157
2023-07-18,Auriculares,Norte,2,202.99478728174157,vendedor 16,405.98957456348313
2023-07-18,Auriculares,Este,1,652.8727546932823,vendedor 6,652.8727546932823
2023-07-18,Mouse,Oeste,5,692.814465120413,vendedor 6,3464.072325602065
2023-07-18,Mouse,Este,5,1374.4948127896055,vendedor 10,6872.474063948028
2023-07-18,Laptop,Oeste,1,408.96853680558775,vendedor 12,408.96853680558775
2023-07-18,Mouse,Norte,3,1211.698679778221,vendedor 7,3635.096039334663
